location_id,latitude,longitude,zone_area_km2,pvout_level1_area_km2,pvout_level1_data_area_km2,pvout_level1_mean,pvout_level1_twh_per_mw_km2,pvout_level1_twh_y,pvout_level2_area_km2,pvout_level2_data_area_km2,pvout_level2_mean,pvout_level2_twh_per_mw_km2,pvout_level2_twh_y,assumed_mw_per_km2
4196,65.405545,-146.252460,27332.300981,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4539,58.813939,-137.474832,19575.654235,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1460,60.122918,-136.919820,35495.401122,690.358108,690.358108,2.513131,0.633261,18.997815,654.826107,654.826107,2.496469,0.596685,17.900548,30.000000
739,59.926806,-158.233311,32599.103566,5571.406814,5571.406814,3.090451,6.284628,188.538850,4522.050185,4522.050185,3.087326,5.095781,152.873435,30.000000
2458,58.078600,-157.543927,28791.885957,1687.574261,1687.574261,3.063475,1.886992,56.609770,1687.574261,1687.574261,3.063475,1.886992,56.609770,30.000000
4295,66.567259,-164.371838,22527.044006,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1518,65.180773,-164.459534,34963.392693,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
708,67.577461,-160.792781,39584.609058,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2243,69.560353,-160.733093,36690.763102,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1739,68.778774,-166.082957,9341.083307,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
463,66.027663,-170.247710,10584.362184,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4845,-19.151476,-39.746532,11910.637087,9529.596128,9529.596128,4.041858,14.058804,421.764133,8148.385469,8148.385469,4.040243,12.016331,360.489941,30.000000
46,-29.599616,-50.019429,22246.646127,14927.378607,14927.378607,3.994763,21.765440,652.963190,12098.912386,12098.912386,3.990174,17.621019,528.630562,30.000000
1835,66.630737,-86.964038,26518.618864,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3442,68.273979,-87.873735,18885.541371,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2244,69.707034,-85.125561,29943.959103,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3881,62.158918,-114.759419,28415.743357,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3108,65.039116,-63.636115,11029.136056,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4091,66.688984,-65.539618,22595.444216,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3768,46.307822,-75.309516,32991.592386,12217.884250,12217.884250,3.674645,16.387180,491.615395,8690.270911,8690.270911,3.647746,11.570463,347.113876,30.000000
2026,43.511996,-71.696175,36839.119392,8708.465597,8708.465597,3.889425,12.362887,370.886611,8353.966342,8353.966342,3.888779,11.857656,355.729677,30.000000
391,45.151106,-73.664591,35779.037230,20391.421597,20391.421597,3.682937,27.411620,822.348589,15780.263168,15780.263168,3.663086,21.098626,632.958793,30.000000
2709,73.539266,-95.395890,17987.314864,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4916,76.405089,-94.127305,10758.698127,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3541,75.110095,-96.322440,8307.321124,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1211,74.775500,-90.497284,22264.163676,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2261,70.008185,-92.477482,25293.679907,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1036,74.720743,-111.182288,14748.806431,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
414,71.508320,-111.746147,22867.505954,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4847,-73.436751,159.804069,27960.432205,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1943,-72.387605,162.603000,36831.685758,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3560,-77.222105,162.206654,35877.461694,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3300,-74.706795,159.081745,25822.779003,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
872,-70.266121,160.899974,19921.588153,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2538,-71.594444,156.974180,33897.226005,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3583,-83.557161,-30.167003,47041.348916,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1749,-75.377197,-12.047109,31917.167993,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4297,-78.606432,-14.192917,29916.903340,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
697,-73.329288,-15.916429,18002.698253,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3473,-76.933969,-10.637571,30188.164508,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3856,-73.157520,-10.746254,29036.155733,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2525,-71.687547,-11.203353,10812.306730,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
477,-82.863318,-41.831174,34640.782954,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3959,-81.243510,-38.725086,12963.384999,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4848,-84.652191,-37.462578,22712.838226,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1048,-85.934659,-39.115178,10637.078469,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1726,-80.267061,-45.731382,28773.921343,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2758,-84.351598,-50.537200,44255.995997,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4698,-75.110094,19.517304,34177.401359,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1702,-76.141998,22.804204,29443.018305,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
839,-73.862708,18.020585,41815.130006,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3219,-79.984096,30.452965,27320.990343,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4902,-81.540158,33.551214,33114.402200,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1002,-78.356956,30.463607,20225.173701,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1965,-83.333339,31.624962,35764.342717,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
550,-81.367584,24.834320,68386.668121,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
227,-71.128233,39.083957,33278.889426,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4300,-69.755519,40.958774,20823.352292,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2887,-31.285620,18.530872,29680.804636,22883.949353,22883.949353,5.245188,43.811178,1314.335351,22152.347897,22152.347897,5.248297,42.435666,1273.069973,30.000000
2765,-29.480291,19.181563,36151.907475,13006.844880,13006.844880,5.584654,26.513137,795.394116,12968.469796,12968.469796,5.585031,26.436698,793.100936,30.000000
1871,-34.013200,25.507570,19127.485978,16771.037935,16771.037935,4.465251,27.333715,820.011442,15948.027698,15948.027698,4.473449,26.040082,781.202451,30.000000
126,-76.717030,100.534881,29056.092342,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
804,-80.330962,100.510053,35771.640019,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2185,-78.492275,105.022531,50848.814206,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1740,-78.443026,93.320324,34921.216062,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4852,-79.068880,99.080145,29794.825551,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3548,-76.379028,93.885178,34439.829986,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2779,-83.740960,97.527678,36202.535792,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4166,-82.292844,97.621480,22949.408983,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2617,-78.112150,82.630464,27998.880200,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4428,-68.880867,87.141878,25311.090545,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
526,-73.018233,88.591497,31404.216541,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3050,-74.555094,86.124201,31640.897904,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2317,-70.239266,86.971658,23552.295646,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3638,-71.408723,89.963162,36676.385207,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2154,-74.744675,92.426773,33578.685058,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
573,-68.435898,83.388439,33116.195730,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4571,-71.818463,85.871370,30558.629926,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3376,-72.910670,82.574453,33786.973547,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2604,-81.320439,75.751137,57986.558872,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2298,-80.486430,53.015235,29463.689413,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2031,-76.540287,51.013920,40149.927914,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
730,-43.824556,171.444379,35444.773259,16288.226620,16288.226620,3.820987,22.716542,681.496260,14149.511895,14149.511895,3.828106,19.770530,593.115895,30.000000
1860,-41.505883,172.177865,23719.075433,2128.582249,2128.582249,3.760324,2.921518,87.645539,1817.093298,1817.093298,3.751280,2.487995,74.639860,30.000000
3500,-42.907705,173.178557,18751.573968,7195.981554,7195.981554,3.809981,10.007043,300.211286,6855.467494,6855.467494,3.809352,9.531934,285.958030,30.000000
2205,-44.110337,168.454129,25942.374573,5251.417308,5251.417308,3.879315,7.435744,223.072317,4330.019724,4330.019724,3.884975,6.140037,184.201097,30.000000
1706,-46.068156,170.250262,27076.155304,19407.059116,19407.059116,3.616331,25.616559,768.496758,18349.710917,18349.710917,3.609951,24.178166,725.344991,30.000000
2979,-21.484159,165.908742,14736.707581,4773.164205,4773.164205,3.911195,6.814103,204.423104,4147.160321,4147.160321,3.891651,5.890844,176.725331,30.000000
155,-20.548780,164.388495,8188.841124,3126.829175,3126.829175,4.030912,4.600450,138.013510,2808.219886,2808.219886,4.017533,4.117973,123.539178,30.000000
110,-45.796408,166.927922,19193.818806,6048.133365,6048.133365,3.473364,7.667690,230.030707,5509.207881,5509.207881,3.491154,7.020226,210.606771,30.000000
1026,-66.373938,133.575697,23238.356564,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2942,-33.702323,151.199109,19163.299915,7408.213950,7408.213950,4.154965,11.235017,337.050516,6487.290533,6487.290533,4.159053,9.848060,295.441808,30.000000
1255,-36.928640,174.727002,14149.409149,7010.272453,7010.272453,3.614582,9.248810,277.464304,6892.463927,6892.463927,3.614652,9.093559,272.806776,30.000000
4197,-35.555104,174.349407,10306.688124,4909.602137,4909.602137,3.580775,6.416766,192.502968,4791.110026,4791.110026,3.579503,6.259674,187.790232,30.000000
4937,-37.746940,176.315666,15159.720104,6209.282324,6209.282324,3.657264,8.288780,248.663404,5995.632668,5995.632668,3.656181,8.001208,240.036232,30.000000
1825,-38.974067,175.881855,28917.144711,10651.044956,10651.044956,3.582636,13.927967,417.839009,10323.528601,10323.528601,3.586142,13.512898,405.386952,30.000000
3294,-39.172609,173.828925,8720.780429,3313.445312,3313.445312,3.641825,4.404451,132.133527,3298.109585,3298.109585,3.642187,4.384501,131.535029,30.000000
1573,-71.355699,151.164154,25469.267907,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2073,-72.945262,146.816319,20911.019777,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4775,-71.648885,146.701145,24230.394487,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3887,-74.097480,150.358750,24538.866534,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3462,-69.789495,148.293732,37569.788666,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4501,-72.733107,151.392135,23758.455480,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
290,-68.882146,151.914934,15944.776259,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4284,-70.193981,153.649858,33572.807477,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
584,-65.223006,103.012713,3943.590168,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1565,-66.885209,107.471233,23120.245036,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2460,-72.675667,104.536452,32025.477083,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2291,69.418434,-77.264185,16450.340451,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1457,73.342940,-77.324553,12936.397649,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1117,71.006414,-80.669146,32368.305839,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3326,71.782465,-76.166944,16747.839372,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4164,67.361487,-76.904365,8891.573447,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4709,70.395249,-74.731065,28430.504003,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1719,82.640583,-69.905631,12333.453788,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1244,82.154686,-52.638242,13609.669542,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1996,78.637246,-57.791823,21539.377853,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2792,80.344869,-55.425302,26765.393213,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3813,71.248892,-33.717210,32119.395644,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1176,72.400408,-37.277144,39128.954240,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
765,69.763876,-33.540901,22942.156577,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2190,67.764664,-32.886805,16788.575294,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
415,66.016832,-35.988551,11070.327008,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
564,79.592703,-45.170682,30250.612798,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3044,82.210456,-40.278499,31112.158605,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4160,81.024793,-45.586132,23964.631931,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1544,77.277436,-49.913530,25324.082229,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4399,78.641869,-50.362645,33190.324159,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4516,74.551643,-44.445926,25955.343096,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2221,77.303907,-40.850601,32894.330826,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3524,75.916625,-45.366621,33541.652120,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3213,73.714675,-40.590876,29907.006167,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1693,72.667579,-45.305779,26854.199412,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3724,71.605493,-41.539738,31086.774032,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3832,60.859560,-46.828533,19515.193752,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
935,61.746037,-49.300163,18865.659577,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4129,63.585900,-51.299972,16891.452797,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
337,64.992685,-51.744263,18129.490623,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2595,66.957781,-50.080245,41730.445503,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4460,61.355204,-42.546281,10224.444120,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3354,57.282722,-64.304198,31869.991371,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1086,58.786962,-62.993513,13591.695226,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3254,55.648121,-66.163279,31387.685645,2044.772579,2044.772579,3.603121,2.689160,80.674808,2044.772579,2044.772579,3.603121,2.689160,80.674808,30.000000
141,55.473063,-63.296387,30870.106623,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
2521,56.984839,-61.372694,17106.372835,2161.879686,2161.879686,3.784299,2.986138,89.584132,2161.879686,2161.879686,3.784299,2.986138,89.584132,30.000000
657,53.600401,-56.335440,12001.637502,1439.392737,1439.392737,3.381979,1.776818,53.304555,1133.421515,1133.421515,3.376759,1.396961,41.908840,30.000000
2365,68.850610,137.911113,31871.574650,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1128,68.750180,150.963439,34891.788772,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1709,40.558624,140.025546,13885.426073,4310.874541,4310.874541,3.034531,4.774741,143.242233,1594.027365,1594.027365,3.014325,1.753794,52.613828,30.000000
4909,41.983627,129.748518,15164.789707,6693.106358,6693.106358,3.937000,9.618028,288.540831,3420.834209,3420.834209,3.906312,4.877438,146.323150,30.000000
4331,71.566195,119.812757,26389.887575,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4398,72.616885,122.929072,19002.896558,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1621,73.013151,118.242469,20082.243915,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1156,68.439560,122.242114,32974.210908,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
211,71.298092,124.063742,33228.022326,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3737,69.960533,121.167801,26385.190931,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1414,65.894730,120.735587,30161.346167,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3582,67.343395,119.146712,29385.979481,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
1313,69.023773,162.321182,21126.209686,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4465,63.383803,176.757403,24683.173276,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
3331,64.546693,174.235708,31698.018397,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
56,75.195040,149.403919,6442.911402,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4161,65.672050,156.191035,29789.486104,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,30.000000
4309,-22.517678,47.661955,14934.878006,12383.069055,12383.069055,4.213920,19.046160,571.384813,11665.701955,11665.701955,4.211921,17.934280,538.028394,30.000000
717,-21.233868,48.301985,12971.148466,11522.486096,11522.486096,4.186703,17.608046,528.241379,11136.442520,11136.442520,4.186997,17.019313,510.579395,30.000000
3837,-19.754126,48.267846,24196.746018,20568.772596,20568.772596,4.214746,31.642638,949.279133,17282.855576,17282.855576,4.224658,26.650164,799.504930,30.000000
1049,-14.202265,40.335448,25732.086867,25185.835030,25185.835030,4.428538,40.710796,1221.323866,20253.091337,20253.091337,4.425780,32.717040,981.511208,30.000000
4581,-26.095265,20.365424,23794.236236,13565.926832,13565.926832,5.487746,27.172923,815.187691,13403.654194,13403.654194,5.487678,26.847554,805.426606,30.000000
1234,-24.779378,20.903320,38586.438776,5146.888105,5146.888105,5.391022,10.127651,303.829520,5073.503497,5073.503497,5.390206,9.981738,299.452148,30.000000
3808,-25.520987,19.032172,34072.610305,26838.110545,26838.110545,5.531438,54.185468,1625.564048,26838.110545,26838.110545,5.531438,54.185468,1625.564048,30.000000
911,-27.422502,19.673698,36389.758129,18759.033474,18759.033474,5.526340,37.839114,1135.173421,18743.938781,18743.938781,5.526436,37.809318,1134.279542,30.000000
2635,-24.260906,44.117173,29324.396262,28914.626290,28914.626290,5.040715,53.198896,1595.966875,25479.633313,25479.633313,5.038612,46.859426,1405.782772,30.000000
6,-25.372868,45.805704,22567.769979,21286.380395,21286.380395,4.873881,37.867755,1136.032657,16580.571761,16580.571761,4.882513,29.548524,886.455715,30.000000
2497,-22.920000,20.997134,41833.051947,12050.947009,12050.947009,5.289260,23.265317,697.959509,12050.947009,12050.947009,5.289260,23.265317,697.959509,30.000000
3328,-24.714718,23.028846,44814.681757,22217.080361,22217.080361,5.248054,42.557697,1276.730900,22192.916180,22192.916180,5.248063,42.511483,1275.344477,30.000000
4530,-16.679513,26.744054,26212.880448,22957.044804,22957.044804,4.932077,41.327459,1239.823770,14420.243422,14420.243422,4.927978,25.937866,778.135985,30.000000
4132,-10.848665,22.505559,31708.482994,27392.358235,27392.358235,4.586919,45.860982,1375.829474,26952.714466,26952.714466,4.587292,45.128592,1353.857751,30.000000
3170,-14.307421,20.971684,30129.083784,18622.393498,18622.393498,4.842050,32.912258,987.367732,18551.704097,18551.704097,4.842076,32.787495,983.624838,30.000000
129,-12.927727,21.943924,35335.960774,26373.416829,26373.416829,4.810557,46.307847,1389.235396,22624.634100,22624.634100,4.815090,39.762973,1192.889201,30.000000
2593,-14.541701,22.827815,39586.616150,37769.073225,37769.073225,4.937761,68.070554,2042.116622,17554.774209,17554.774209,4.926412,31.565949,946.978485,30.000000
4975,-15.637019,20.914831,23802.290173,13996.985850,13996.985850,4.934734,25.211064,756.331905,10802.220959,10802.220959,4.927398,19.427798,582.833932,30.000000
2838,-21.947964,15.406484,31997.499454,21019.225265,21019.225265,5.494745,42.155777,1264.673316,20607.239516,20607.239516,5.492861,41.315338,1239.460137,30.000000
1839,-16.184862,17.294268,30368.296162,11702.684462,11702.684462,5.060836,21.617259,648.517782,11659.752444,11659.752444,5.060888,21.538175,646.145261,30.000000
1208,-15.131194,19.336614,32383.885415,18974.513785,18974.513785,4.927320,34.125131,1023.753941,18904.040169,18904.040169,4.927203,33.997577,1019.927312,30.000000
4513,-9.528436,24.751064,28885.367486,25325.109596,25325.109596,4.494673,41.547252,1246.417568,25250.486343,25250.486343,4.494829,41.426269,1242.788071,30.000000
3749,-7.734868,25.608515,33465.735482,33072.791772,33072.791772,4.379034,52.861815,1585.854456,31680.897962,31680.897962,4.375633,50.597753,1517.932601,30.000000
931,-10.940869,24.645970,36072.507285,29744.192746,29744.192746,4.626425,50.227391,1506.821741,29541.883757,29541.883757,4.626537,49.886966,1496.608975,30.000000
2973,-12.564349,23.649339,40565.614181,22916.415678,22916.415678,4.738001,39.630970,1188.929102,21627.722804,21627.722804,4.735991,37.386477,1121.594299,30.000000
1267,-13.930904,24.691127,35618.656710,18344.248941,18344.248941,4.856008,32.514132,975.423970,16101.397070,16101.397070,4.859719,28.560615,856.818441,30.000000
3877,-5.682168,28.050568,32454.259327,25633.746888,25633.746888,4.203721,39.331352,1179.940573,25113.721901,25113.721901,4.203418,38.530671,1155.920139,30.000000
163,21.622689,69.729828,16445.864382,15303.642827,15303.642827,4.686841,26.179898,785.396934,3990.368829,3990.368829,4.703062,6.849937,205.498105,30.000000
4380,23.811716,79.628229,34203.177648,34120.691356,34120.691356,4.424083,55.097755,1652.932663,13306.388408,13306.388408,4.434252,21.536415,646.092436,30.000000
1708,5.018325,37.559788,42092.755405,36075.610207,36075.610207,4.360051,57.411399,1722.341968,18777.208106,18777.208106,4.356183,29.855889,895.676667,30.000000
4032,23.905609,97.400605,31192.092505,10680.576134,10680.576134,3.991524,15.560597,466.817906,7552.387079,7552.387079,3.988059,10.993568,329.807029,30.000000
1250,27.825422,96.748454,31605.777436,3451.247869,3451.247869,3.518801,4.432653,132.979604,2417.529551,2417.529551,3.505331,3.093098,92.792949,30.000000
