location_id,latitude,longitude,hrea_covered,pop_rel_0,pop_rel_0_5,pop_rel_5_10,pop_rel_10_15,pop_rel_15_20,pop_rel_20_25,pop_rel_25_30,pop_rel_30_35,pop_rel_35_40,pop_rel_40_45,pop_rel_45_50,pop_rel_50_55,pop_rel_55_60,pop_rel_60_65,pop_rel_65_70,pop_rel_70_75,pop_rel_75_80,pop_rel_80_85,pop_rel_85_90,pop_rel_90_95,pop_rel_95_100,pop_rel_100
2662,24.30,104.33,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4898096.51
3039,26.04,102.65,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5025875.12
3470,28.07,108.31,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4747132.21
756,26.32,108.38,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4164197.34
2249,26.02,106.16,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7615109.58
138,27.19,104.37,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10367960.48
2131,28.86,103.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5940032.79
4177,27.37,106.62,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9560488.67
2267,31.01,105.90,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18466888.58
3650,29.92,108.22,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6590734.58
465,31.43,108.47,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8039151.22
1279,29.01,106.73,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15581837.44
1456,32.98,105.85,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3541126.02
3057,33.02,107.86,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4900242.74
3225,29.64,104.87,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18659663.22
642,31.18,103.59,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23328194.44
3893,24.12,114.85,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8255064.04
2324,22.78,114.20,True,0.00,31202985.57,31202985.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
867,24.24,112.78,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12103592.40
2852,25.98,112.87,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11248230.32
1511,25.58,115.14,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9471702.47
136,23.04,116.31,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18149476.96
3198,25.75,116.95,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5390912.65
3919,15.44,2.53,True,114.83,99373.18,186551.01,20257.71,2373.39,94.00,368.06,944.05,1842.81,1658.11,1425.23,2534.88,2783.43,406.51,3024.72,676.60,1866.51,602.34,728.65,773.41,1386.93,0.00
352,20.65,6.59,True,8.30,30048.72,4424.27,91.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3791,17.83,-4.45,True,42.71,2478.20,8449.06,566.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3025,20.72,-4.58,True,0.00,1432.98,6036.15,574.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1684,19.16,-5.36,True,0.00,758.34,4410.83,526.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3135,16.76,-10.11,True,160440.17,2054.49,6204.67,3573.52,2249.70,1675.38,1845.81,797.79,1944.71,1137.56,1367.09,1708.14,1787.67,643.71,916.74,2984.66,2429.98,2745.02,2491.45,2742.69,7867.72,0.00
1671,15.32,-10.96,True,722739.13,2079.17,7093.91,4393.17,2711.45,3037.88,2416.91,904.18,857.89,1001.41,299.46,907.60,587.28,859.47,824.14,1917.21,1122.48,1199.78,2376.15,8008.02,23930.40,338869.17
3873,16.50,-11.90,True,338295.54,15270.23,23877.04,4772.69,1661.06,2497.22,777.82,866.27,1337.73,1301.94,1577.86,1200.08,1363.22,577.65,1009.97,1454.21,1610.60,2506.56,3087.57,5159.03,8911.32,18024.40
4763,16.39,-8.81,True,147894.77,10112.13,39286.20,7196.86,2913.08,3690.62,1605.59,919.36,1317.86,1508.96,2344.60,1257.31,1122.98,1275.12,4250.56,421.66,852.81,0.00,1589.60,628.69,0.00,0.00
410,18.08,-11.27,True,36762.78,6175.49,3962.83,81.46,14.71,50.23,33.63,26.19,27.27,6.70,91.88,29.93,73.04,29.09,151.54,57.56,23.86,46.67,56.93,127.04,278.16,92.09
1332,17.64,-8.39,True,9126.04,0.04,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2754,19.26,-9.24,True,0.00,565.10,1665.60,121.43,2.93,8.37,0.00,37.65,31.38,16.32,0.00,16.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4743,5.99,-77.19,True,15332.35,118.21,8472.76,3619.02,3362.67,1810.10,1055.37,819.64,1082.74,1421.37,836.33,1476.87,853.12,431.44,626.83,771.13,1370.27,1595.94,4554.52,10807.57,0.00,248766.76
13,7.37,-77.85,True,3821.11,9158.02,11655.41,9388.79,3983.40,1008.03,5476.26,974.94,1006.79,2768.32,2979.91,4507.81,397.06,1088.44,1064.55,8267.95,4855.34,4800.85,8212.33,3020.61,3471.23,44271.75
2672,6.78,-76.14,True,1153.76,1359.54,3841.99,4265.32,2840.88,2716.13,2696.70,2340.02,1772.93,2237.40,1724.81,2818.72,2818.22,5041.31,4685.96,4423.71,5576.36,5744.44,9400.80,18940.50,34567.40,6025151.84
3587,5.19,-75.22,True,3430566.27,1565.55,4854.03,5261.20,4585.91,4754.23,4940.63,3816.50,3615.11,4129.18,3257.82,5034.47,4443.17,4966.52,5745.68,5572.93,7486.75,10258.13,13055.40,29675.71,39094.59,673037.52
1065,7.51,-80.92,True,75.56,1226.04,1605.59,1106.93,868.19,726.99,1163.18,865.01,932.52,1232.61,1156.66,1316.73,1615.36,1770.12,1811.04,2616.12,3191.12,4170.90,5508.84,10347.36,40381.18,325958.75
2569,2.94,-76.79,True,1178071.86,3655.14,11708.88,15726.98,12713.76,11720.40,10176.39,8411.98,5625.86,5710.48,3976.77,5320.37,4639.74,6024.02,4238.46,6311.18,8298.94,10303.73,14105.11,30612.40,37529.81,4582269.82
1233,4.78,-76.71,True,1185.04,1246.59,3381.41,5385.05,4764.26,3821.41,5623.54,3434.94,4508.77,4159.00,2688.26,4262.25,4621.98,2945.36,2943.12,2415.45,5170.62,7596.22,10010.28,25446.39,149424.38,496224.66
4293,3.84,-75.58,True,2543.88,4009.06,9691.19,9962.98,8889.44,9079.37,10301.25,13119.48,9747.82,15979.32,7681.87,16382.53,9801.79,12628.33,12325.87,11860.32,19269.65,24471.59,34359.25,104267.44,264535.02,2750187.61
502,2.28,-78.53,True,94639.21,3039.10,24155.66,58530.77,31168.13,18131.25,17463.31,8068.80,5900.40,8632.06,3224.68,7696.07,3667.29,15182.04,5165.26,8161.54,6646.17,9340.37,20622.92,12998.85,0.00,36451.04
1699,0.69,-76.73,True,33227.66,8424.94,49336.75,67632.09,48145.12,39250.16,32092.49,23930.89,18671.85,21762.67,13442.61,21276.89,15703.61,19270.41,18436.23,20389.68,22496.53,26654.52,39526.43,74595.07,46065.97,1183748.02
778,2.59,-74.81,True,8234.54,8439.02,20739.25,22433.93,15127.30,12929.64,11623.27,8395.66,7119.58,7186.69,5162.35,7890.79,4943.82,6315.40,6369.59,5774.00,7568.50,11148.30,12599.07,21673.93,16202.99,711850.70
3915,1.11,-75.22,True,26895.07,11474.42,46324.77,47273.40,38926.85,32533.96,32470.04,18944.42,14041.01,18251.66,13607.45,16403.57,13719.22,16037.32,10801.07,13704.26,18722.19,13289.46,17395.91,43720.87,8619.52,237397.03
4861,7.09,-70.64,True,5449.04,32056.01,37661.68,22975.48,13188.04,9099.89,7430.25,5561.79,5349.94,4327.86,3823.92,3927.42,3597.21,2834.61,3203.90,5627.80,2547.27,5246.03,3641.79,4586.14,12041.33,162898.96
332,3.97,-71.42,True,1605.43,6553.41,14784.25,13301.61,4633.73,2756.89,1663.99,557.77,556.40,413.35,919.33,1910.52,2179.12,943.84,1163.17,649.18,1048.60,730.28,1462.77,1755.93,4523.86,24713.56
2425,3.81,-69.51,True,4925.56,10222.01,10838.75,9255.23,2986.76,1167.11,2059.14,38.95,7.94,0.00,15.89,23.83,15.89,7.94,23.07,23.83,0.00,1119.60,648.35,2917.80,0.00,0.00
3437,5.44,-70.57,True,9390.36,31484.08,36658.75,21306.49,4187.75,1465.75,1977.34,1180.30,506.28,767.80,228.42,744.55,1502.77,809.44,857.88,2699.72,1070.48,1018.25,1112.97,1869.78,1970.13,3718.67
1932,4.62,-73.53,True,777063.90,5984.23,16746.74,20274.75,15346.19,15788.80,17019.74,13764.10,11832.11,13387.88,9959.39,12259.59,7911.73,12707.20,11015.89,12845.25,15229.06,15401.63,20198.81,34010.38,59035.42,14124374.78
4214,2.58,-71.65,True,31321.45,29829.43,26160.79,14119.01,5018.02,717.01,0.00,0.00,15.72,0.00,172.91,0.00,392.97,0.00,125.75,0.00,801.65,13.59,59.86,78.59,0.00,2326.36
3122,3.02,-73.12,True,11299.43,11179.04,16492.96,11073.02,7478.24,6374.76,8107.23,8600.15,7928.29,7213.83,4050.02,5905.93,6784.16,5209.64,5166.46,7389.27,4876.36,9529.97,21291.96,17829.83,16781.34,112290.10
3207,2.31,-70.15,True,17685.72,13862.11,19656.62,4150.44,2045.72,53.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4391,7.83,-68.24,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255072.34
3943,6.07,-67.62,True,2787.97,14316.56,25083.29,11437.33,3547.30,1124.10,1672.24,412.35,1238.80,0.00,412.93,0.00,0.00,313.54,1126.41,128.98,257.96,2114.93,4724.88,3209.68,14324.89,93964.31
1656,7.38,-66.82,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313685.48
2760,7.89,-69.62,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,559556.76
162,9.30,-68.53,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1630003.57
993,6.19,-69.11,True,1529.46,12439.31,22010.71,21516.67,7522.90,949.52,351.22,0.00,1901.14,0.00,0.00,119.30,626.31,89.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1828,9.68,-66.11,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1696241.60
3506,-13.92,-52.13,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84822.11
4457,-6.14,-55.81,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9867.11
1651,-4.97,-55.12,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68163.88
1013,-7.47,-55.06,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34465.92
4251,-4.21,-53.95,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87969.20
2650,-26.73,-58.19,True,36756.68,2110.25,6488.56,2421.10,997.59,616.17,385.28,328.16,310.43,322.60,321.16,317.96,276.38,389.93,547.56,385.86,615.01,842.80,1252.26,1617.59,12677.12,782528.17
3022,-28.46,-59.40,True,101.82,24091.58,60352.31,22196.53,11195.63,9068.77,7924.62,4343.99,3820.81,3666.78,3401.66,2882.65,2761.41,3203.87,6611.46,3680.95,4194.91,3981.82,4788.78,5800.01,38695.70,622832.62
574,-26.84,-60.21,True,191057.58,6866.62,24612.91,11545.63,5174.94,2567.57,1995.23,1791.69,1325.80,1504.58,1165.91,1196.83,903.66,1090.13,1055.61,1113.86,915.78,781.23,1254.75,2080.69,13831.02,136439.78
4932,-27.40,-56.97,True,23828.89,5557.10,9941.69,7476.91,6550.17,5658.93,4701.98,3931.42,3237.09,3589.53,2657.22,2653.49,3223.16,2579.05,2832.38,2493.40,3183.08,3981.11,3828.68,7172.03,25341.54,85138.24
4559,-26.19,-56.52,True,46768.94,436.25,5300.39,10236.02,12349.15,13801.45,13180.73,14941.28,14481.16,14766.56,13680.69,15093.87,15709.12,15869.21,18465.96,18983.57,21264.90,23781.88,28114.18,39419.98,117035.70,410376.73
2553,-14.73,-57.31,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284609.20
3413,-33.19,-55.96,True,0.02,47.97,147.29,146.64,208.98,162.33,147.21,171.11,216.88,171.54,185.37,213.04,269.85,290.37,428.99,471.59,462.13,1191.60,868.27,3118.51,44134.67,180342.39
4425,-34.04,-59.60,True,0.06,111.72,735.07,645.80,451.63,260.21,209.20,206.07,171.88,215.20,188.67,200.39,259.46,283.56,262.50,271.69,314.54,419.49,394.75,582.39,6539.03,6145628.91
2995,-35.39,-59.81,True,14.62,3415.98,5977.17,2945.15,1601.33,1415.68,1133.90,843.61,734.85,577.21,513.93,409.68,475.58,474.60,433.85,466.00,545.99,677.21,689.84,1344.35,7194.45,508814.46
632,-33.86,-61.29,True,6.39,3193.18,8349.85,5609.88,3275.80,2659.72,1863.38,2272.27,1869.40,1921.18,1294.14,1748.96,1837.07,1304.77,2207.41,2631.62,1226.59,1286.78,2338.04,3364.14,47256.33,1955448.64
1906,-32.22,-59.55,True,43.89,29961.36,65155.09,34048.37,21252.90,12702.39,13041.11,10262.44,7238.97,5582.75,5011.48,5719.69,4820.22,4707.01,5891.19,5128.27,6368.93,6977.02,7852.29,11077.70,88607.54,255911.61
2655,-33.62,-57.99,True,401506.41,78.02,292.64,182.58,148.79,95.81,75.95,72.54,43.68,66.90,45.15,83.07,64.85,72.40,51.39,91.42,93.28,102.77,150.81,222.30,2253.73,5047461.29
1043,-35.38,-57.54,True,0.09,76.95,198.79,178.34,127.31,148.79,63.33,91.86,61.51,105.30,69.69,86.39,105.94,159.27,83.72,117.76,187.43,215.70,265.56,309.28,2322.95,6500405.28
4190,-8.67,-43.15,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174806.00
1084,-15.21,-43.43,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,486840.97
4060,-13.67,-42.90,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,577589.40
1283,-20.09,-43.03,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2915798.86
1710,-21.90,-44.83,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2201661.25
3007,-18.37,-42.81,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590206.11
941,-23.76,-53.20,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1266337.71
2810,-23.58,-51.30,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2791822.18
2471,-25.62,-52.75,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1207478.79
2330,-21.89,-52.65,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347774.73
4589,-25.80,-54.21,True,1072211.77,536.19,1247.66,520.23,234.75,196.52,147.24,128.65,113.51,105.36,113.03,132.26,147.77,124.67,226.91,212.49,250.16,303.58,326.76,686.86,3829.31,593229.35
4945,-18.16,-45.67,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200413.64
557,-19.83,-45.96,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722314.58
4285,-19.20,-47.30,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,449656.73
1798,-17.77,-46.95,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,293286.16
3657,-19.20,-44.45,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6175193.42
1415,-17.68,-44.43,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278135.20
592,-17.63,-50.41,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,607392.16
4101,-16.84,-51.71,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110078.00
4429,-18.33,-51.64,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151773.48
4242,-19.15,-50.39,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335003.38
1602,-15.44,-49.24,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,627755.80
2845,-17.08,-48.62,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3349673.24
4873,-18.34,-48.35,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1276855.34
3802,-15.02,-50.82,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109057.59
3573,-4.94,-41.18,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,548251.51
755,-4.41,-39.59,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,912667.97
2600,-3.33,-41.07,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1249679.10
2125,-6.36,-40.55,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712410.57
1680,-5.20,-42.70,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1733588.25
4808,-6.29,-42.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323455.92
1200,24.17,-6.93,True,0.00,482.12,2232.98,205.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2002,22.14,-6.25,True,0.00,1088.30,3192.41,124.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4795,24.10,-3.66,True,0.00,4799.28,1673.05,41.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4459,26.41,-3.69,True,17580.14,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00
842,25.63,-2.43,True,0.00,9210.88,1862.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1935,24.97,-4.71,True,14.03,7339.90,3520.25,111.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3435,23.48,-5.25,True,0.00,949.48,4887.49,757.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
392,22.31,-3.98,True,0.00,1342.88,4939.46,893.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1214,41.85,-118.13,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4150.42
2916,41.95,-120.44,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27212.23
3778,43.31,-119.21,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7518.20
3704,40.36,-118.47,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44704.48
2579,43.40,-116.79,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,908793.82
4435,41.97,-116.31,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3074.33
4835,40.40,-116.49,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33372.65
2515,23.64,-103.90,True,0.73,306.70,618.93,315.01,257.98,204.47,187.10,233.27,212.03,208.19,164.47,204.78,249.75,382.29,433.40,562.53,577.13,1053.54,1439.23,2369.02,12533.27,1375518.60
