location_id,latitude,longitude,bioenergy_Announced,bioenergy_Existing,coal_Announced,coal_Existing,geothermal_Announced,geothermal_Existing,hydropower_Announced,hydropower_Existing,nuclear_Announced,nuclear_Existing,oil_gas_Announced,oil_gas_Existing,solar_Announced,solar_Existing,wind_Announced,wind_Existing
4491,42.82437649617952,109.06330458680758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,500.0,551.0
4492,-30.623579439904205,126.09534003442128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4493,17.408326863912045,-13.827801002604263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0
4494,48.375554928053795,85.01963448284064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,700.0,490.0
4495,15.726616805457853,-86.62826977522667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,42.30568094203218,-99.63426377420927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.4
4497,38.036216168279125,-105.9174040176779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.7,0.0,0.0
4498,17.99768538437477,74.55749302030908,0.0,78.0,0.0,60.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.3,300.0,2497.1
4499,-68.79878344185038,79.9031938571905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,5.182721227839984,102.07565950320677,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1285.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0
4501,-73.01180496708365,151.95271758362105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4502,28.32296279342812,-6.684655066595072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4503,58.2416921483872,29.972645101697534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0
4504,34.283742746815626,133.97860518955622,53.0,524.3,0.0,4768.5,0.0,0.0,0.0,796.0,0.0,0.0,3817.8,9887.0,0.0,2390.6,0.0,73.0
4505,31.853693840708175,-104.7529660352054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,602.1,0.0,0.0
4506,2.2672664145460266,99.9664548084967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,29.18569048084278,45.321116245938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,17.720274813973273,100.24910058373639,0.0,9.4,0.0,2605.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,0.0
4509,-10.929503280760516,-41.87221851894392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,30.5,562.5,3680.9
4510,30.878504248741287,-86.63919442634233,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122.1,74.5,945.0,0.0,0.0
4511,-79.93622662599331,18.262415073753427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,41.71627381356665,67.25521276529253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,-9.425236987648264,24.730786349450355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4514,-76.79091594435711,151.72908451773344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515,-33.23234364132825,-54.16977781793554,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.3
4516,74.57429304239562,-43.84677988549559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,24.948197430625292,82.32081754391072,0.0,0.0,1600.0,5438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,544.0,0.0,0.0
4518,18.84905099393321,97.82054530242108,0.0,0.0,0.0,0.0,0.0,0.0,150.0,220.0,0.0,0.0,0.0,0.0,0.0,6.6,950.0,0.0
4519,-77.97103616448122,-82.56875752141403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4520,8.558177025992443,-1.514316092835702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,1140.0,101.7,0.0,0.0
4521,-82.20943984293636,-126.18516665841634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,27.37077927803815,71.09820329876887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5,5042.0,8465.7,244.0,1917.0
4523,-8.66540119295603,27.394772120104783,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,33.29437795095483,81.50261203332411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,58.97043936183235,-98.57969903033228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4526,55.50086081955767,-116.85080272918307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4527,26.507051199220136,119.2238739573923,20.0,218.5,0.0,12260.0,0.0,0.0,250.0,3469.0,5392.0,4356.0,0.0,110.0,100.0,122.0,0.0,752.0
4528,67.84069032809258,125.54980487928408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,-20.414916648372216,26.69386054090713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
4530,-16.675963896718425,26.77371222967647,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0
4531,-75.41831086835877,56.53473946471396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,20.211685651978538,96.59013318305773,0.0,0.0,0.0,120.0,0.0,0.0,257.0,420.0,0.0,0.0,0.0,0.0,107.0,113.8,0.0,0.0
4533,44.88920995941335,-64.86584970926413,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,2.9,300.0,120.0
4534,51.820470933933564,91.49715775846542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,57.427558975073296,-133.21226963430288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,12.040703612065714,10.887572805307743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,30.343905143539867,89.64172506129556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
4538,16.96881882089822,104.94896540565861,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,61.0
4539,59.129015669855846,-137.73512869642803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,60.982236080583824,-99.14874498196309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,55.209777937921515,103.73186239884268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,35.56588112511075,79.46918418594225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
4543,-87.58391570205535,104.15979347323118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544,23.663574567978674,-8.2642537779622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4545,24.61975456452617,48.28205369014456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,13.1,0.0,0.0
4546,80.40345515004105,-75.06914602896647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4547,14.031958426144566,76.22181038061922,0.0,25.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,286.1,1152.9,0.0,376.0
4548,-69.04169799363797,100.79366862237768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,20.679417992073247,23.27041398237782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550,-86.52291784911564,41.94807712130142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4551,19.560388109962556,33.08067204725854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,29.248462499728717,97.29015828041345,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
4553,48.63324786997809,60.08798554865961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4554,28.451580524089902,37.44764698972762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0
4555,2.4617374548377993,10.059344758716076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0
4556,-69.77707863875358,130.63417760243814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4557,17.002054910360098,33.29799013949244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,-0.6964133347220897,115.42864021213524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0
4559,-26.092812481279466,-56.454850063889516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,-7.94381667343586,-62.67391165762236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,26.931795637978155,49.146167096955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4075.0,9650.6,0.0,117.0,0.0,0.0
4562,2.0057986183957666,37.89788400178653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0
4563,12.713482022789519,-6.126234707739941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,42.04467889381431,54.59884761260919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,11000.0,0.0
4565,45.90989133329926,-105.22240184261788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4566,-85.95153227059231,75.07835208371864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567,-11.932900988921494,-67.19118473019093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,44.999206456643314,-98.13453023112098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,550.5
4569,27.511731318281445,32.491314325292706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,-20.616630928319733,123.95080763863888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,-71.82514767706853,85.51422022469254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4572,-67.51076215788974,110.47158278930512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,7.353318755676511,23.585158377507163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,68.2732819908909,-121.7283454636411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575,-0.7552636085058276,37.12674892090338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,303.2,80.0,32.0,50.0,136.5
4576,-46.821542278044575,-71.40775889205484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,-33.640088164932095,117.25068626848781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,75.6
4578,0.5796695312648962,116.32245759931916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
4579,-76.4456374756034,-124.57271883167849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,52.31862152698526,-56.67407055098349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,-26.081057930068763,20.402235842807713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,-70.70431839248636,112.67283106337648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,-34.26466617459661,19.631854799277463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,59.0
4584,72.45239459719599,-113.74726625501023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,21.855315366435345,12.285058022278529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,53.77682769206937,52.134831202229776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,52.6386056758186,120.3395753954776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,-72.28244683056582,121.0726618634495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,-25.862499686594735,-54.14200929396343,0.0,44.0,0.0,0.0,0.0,0.0,0.0,14680.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
4590,38.380586945847035,33.54257104247917,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,1479.4,0.0,63.0
4591,-80.76697457980968,-114.57803663619123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,61.698263804536666,152.25641861675365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,50.35120643985556,136.72587703927465,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0
4594,26.559188062282132,57.58781012147385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,31.865713935344147,-113.09000847325092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.0,0.0
4596,65.3800988249469,-44.15284384089723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,39.46867408875923,48.28470669301638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,100.0,3.0,0.0,0.0
4598,38.66718849256043,-121.3315786425096,0.0,139.1,0.0,0.0,0.0,0.0,0.0,2688.0,0.0,0.0,0.0,5990.0,8.1,443.5,0.0,1425.2
4599,18.671287311384116,19.30993594093841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,21.906887013895,25.751976155564922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,13.222795249306477,13.660284078504569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,-2.169606169412041,35.09460227603823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,28.30294859680172,-81.21794046245108,0.0,15.5,0.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,464.5,9076.8,223.5,839.3,0.0,0.0
4604,-21.228670569137513,-51.43625186350714,0.0,1457.8,0.0,0.0,0.0,0.0,0.0,2359.0,0.0,0.0,0.0,386.0,208.5,586.0,0.0,0.0
4605,-87.25290405878359,-111.04799232916692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,46.43762998410905,-70.22009519227991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,586.0
4607,-72.5750187763629,-7.739828319286478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,-22.780462698800477,-43.846717979065744,8.5,26.5,0.0,0.0,0.0,0.0,0.0,611.0,1405.0,1990.0,0.0,3260.0,0.0,73.9,0.0,0.0
4609,63.565552428812204,99.69085486982497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,40.15327791834117,-100.25641798210191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.7,0.0,6.5,0.0,195.8
4611,52.2142227296177,124.69741467457732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,51.88287808723824,-105.14425583992207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,175.0,0.0
4613,34.67423276603638,83.07217662352059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614,35.137825903159964,96.41376522501261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0
4615,18.4003673200747,52.96974701972738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0
4616,43.891874342554,43.22896787388311,0.0,0.0,0.0,0.0,0.0,0.0,560.0,125.0,0.0,0.0,0.0,0.0,0.0,25.0,71.3,0.0
4617,-29.397700898825445,132.14343018011152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,49.08581339284324,38.31702372983066,0.0,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
4619,36.46708492720213,-121.4299166111253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,1.2,34.3,0.0,14.899999999999999
4620,-72.6477094266223,29.436326143305706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,49.628444465937726,34.65417451686047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,500.0,0.0,0.0,107.9,0.0,0.0
4622,45.29753386110772,5.980231276604483,0.0,31.0,0.0,0.0,0.0,0.0,0.0,7860.0,3300.0,3724.0,0.0,78.0,20.0,323.40000000000003,50.4,198.5
4623,19.791989158775966,-90.15565268612885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0
4624,52.89778151522778,-89.395671760062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,-22.902907927987822,134.53374235190682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,18.59431068579468,-12.59181810943311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0
4627,8.448054073909674,20.31735524662563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,44.41385049714548,11.804871469252522,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4837.0,0.0,470.9,0.0,27.0
4629,-21.184317193427514,33.412651144353426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,-75.85331243682207,-109.48623542970404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,41.09686902420569,98.54679138447923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,800.0,200.0
4632,22.563658260262397,100.37023034169283,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7722.0,0.0,0.0,0.0,0.0,416.0,1235.6,0.0,98.0
4633,25.574866742547066,-97.85888124483553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2137.0,0.0,180.0,0.0,1599.9
4634,62.89128497468507,105.29308216838324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,-35.23120394467285,-61.50393091095159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0
4636,39.482996235574724,-88.08777132299518,0.0,0.0,0.0,2032.4,0.0,0.0,0.0,0.0,0.0,1098.0,2230.0,4145.0,1154.0,420.4,0.0,1276.1
4637,46.48303555657697,62.411369243928235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
4638,22.736682418386376,95.35546388444577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,-17.132132036418447,-68.27108966900335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0,0.0,0.0
4640,53.366117193113574,-125.0874261966886,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,9.961532718372625,48.74152213917721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,71.54856042577792,-47.5191007480361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,51.570545010879385,-60.90842814472411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,80.94412698808628,-60.61501531058302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,61.98410784686982,42.62917857102592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,42.46639145047498,1.3463306989996011,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,685.0,81.3,272.9,16.8,577.0
4647,-77.72494273645775,55.02149154895525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,-23.130012932179213,34.91698617266605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
4649,20.734343905395527,-6.143880906550831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,-3.396718555399877,-39.6852576018509,0.0,0.0,0.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,6690.0,747.0,182.0,120.6,0.0,869.6
4651,-25.853077174599832,145.18234462093451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,32.82818748967863,86.62742494687207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,19.74712823430841,104.45055208272969,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,1.0999604020050724,118.34029324287899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
