location_id,latitude,longitude,annual_demand_kwh
4452,68.672218322753906,-35.896835327148438,0
4931,67.375396728515625,-36.592941284179688,0
4798,69.337646484375,-40.723651885986328,0
2589,68.905296325683594,-47.729530334472656,0
149,70.339553833007812,-44.466709136962891,0
2157,62.075923919677734,-44.967002868652344,0
2233,63.786880493164062,-47.872917175292969,0
2803,65.537612915039062,-47.506580352783203,0
989,67.168533325195312,-45.419654846191406,0
3702,68.475837707519531,-43.403404235839844,0
3946,54.082832336425781,-62.374343872070312,705769216
1771,55.180908203125,-59.162734985351562,342337216
4384,53.533447265625,-58.636924743652344,555896512
3784,66.436454772949219,124.18008422851562,575198464
3770,64.50311279296875,122.04293060302734,672205312
4319,63.121528625488281,122.1304931640625,500160064
4528,67.655433654785156,125.61248016357422,568548352
2075,73.340316772460938,100.66045379638672,636680064
1135,75.379508972167969,102.32696533203125,279365632
3492,76.971282958984375,101.69678497314453,0
1686,75.9559326171875,93.116584777832031,0
4079,74.829261779785156,96.610130310058594,372205600
1095,66.904586791992188,138.90943908691406,512608448
2182,60.541786193847656,143.6058349609375,801551360
2184,61.90704345703125,140.48768615722656,668717184
3921,58.760097503662109,141.20822143554688,409049792
4250,63.244472503662109,141.36119079589844,555177984
324,59.396686553955078,146.93614196777344,332422304
726,59.936717987060547,139.50221252441406,707066048
4666,54.108577728271484,139.87811279296875,207151456
2043,52.801620483398438,140.12895202636719,562076544
2187,54.751434326171875,137.873046875,82397776
3758,56.287933349609375,137.87619018554688,333513824
1678,57.516281127929688,139.44953918457031,360013408
775,54.265914916992188,142.77946472167969,227942064
2094,42.769195556640625,133.20921325683594,1524757248
237,44.573379516601562,135.42332458496094,742215552
4921,45.331825256347656,136.882080078125,352528704
1467,46.277915954589844,138.11003112792969,234511584
734,43.361858367919922,130.51290893554688,6695915008
2755,42.661571502685547,128.28515625,7793728000
2745,46.871410369873047,122.49034118652344,10752137216
3497,49.075244903564453,122.32951354980469,4254818304
1449,48.319530487060547,124.6004638671875,11975649280
2601,62.476360321044922,158.46673583984375,561529344
124,64.751510620117188,177.93464660644531,508962496
4825,68.554557800292969,177.7294921875,627248512
2231,69.084579467773438,156.7637939453125,634937280
3982,67.740531921386719,153.83438110351562,689094720
3643,70.150787353515625,152.68482971191406,513391712
636,71.068885803222656,156.36660766601562,281001216
190,66.996932983398438,157.42649841308594,563529472
4169,70.839187622070312,160.63813781738281,154573984
4371,67.635246276855469,160.57595825195312,645706624
4076,63.683567047119141,155.96600341796875,612645120
4175,-21.498106002807617,46.65093994140625,0
1474,-22.820014953613281,46.116397857666016,0
2688,-16.176342010498047,47.988571166992188,0
3314,-17.116998672485352,49.361522674560547,0
1064,-18.191701889038086,48.115222930908203,0
779,-15.769471168518066,46.171478271484375,0
1742,-14.296106338500977,48.051048278808594,0
233,-15.496576309204102,50.082836151123047,0
2355,-21.104850769042969,44.884723663330078,0
2980,-18.01780891418457,46.187110900878906,0
2435,-19.994434356689453,46.691680908203125,0
269,-16.893831253051758,38.781295776367188,192766688
1722,-14.744468688964844,37.894989013671875,350779872
3491,-15.73802661895752,40.047664642333984,242341792
802,-22.580366134643555,43.380580902099609,0
315,-19.176309585571289,44.876590728759766,0
2074,-17.012783050537109,44.44268798828125,0
906,-31.952875137329102,24.053888320922852,1812243968
59,-32.969863891601562,27.84245491027832,3130117632
375,-28.536640167236328,23.489110946655273,3266496512
1784,-26.31158447265625,22.968364715576172,1624817536
3419,-27.059154510498047,21.414886474609375,1288783616
2423,-29.229570388793945,21.35224723815918,2782168576
2869,-30.37598991394043,23.210674285888672,2075669504
3845,-27.235082626342773,24.579647064208984,2487196672
1920,-19.782522201538086,25.349248886108398,367975296
3114,-21.183416366577148,22.097457885742188,396320128
4648,-23.159324645996094,35.213111877441406,145425296
2835,-17.565927505493164,23.375953674316406,304200832
3171,-15.779254913330078,24.242692947387695,332947008
380,-17.506685256958008,25.304925918579102,453291168
4283,-18.854059219360352,23.924739837646484,290902912
892,-16.435031890869141,21.982883453369141,203000160
994,-19.545415878295898,22.567747116088867,397125696
370,-17.961153030395508,18.864704132080078,258524336
4382,-18.88360595703125,17.798845291137695,299010592
4804,-16.693708419799805,18.600605010986328,119983232
3201,-20.190284729003906,18.531608581542969,299135232
2230,-19.54246711730957,20.274944305419922,377776832
2987,-16.727012634277344,20.239349365234375,127216976
2971,-18.06292724609375,21.458799362182617,268206944
3923,-2.2361979484558105,24.142858505249023,86003504
3348,-3.4730091094970703,26.31004524230957,103798928
1886,-5.0557417869567871,26.486589431762695,110136744
1677,-1.8479499816894531,26.164270401000977,97070784
742,-3.6216070652008057,24.612411499023438,84279744
4887,-4.9001379013061523,24.682613372802734,77856888
904,-7.2130541801452637,27.171062469482422,108223560
4523,-8.5848159790039062,27.2900390625,87889056
1782,-6.3981928825378418,29.343709945678711,181216736
283,6.106104850769043,39.739543914794922,306397280
1801,1.5911610126495361,44.115375518798828,0
4719,2.7947359085083008,43.420581817626953,0
2613,6.7092900276184082,41.990791320800781,228849088
1601,8.4996700286865234,42.886638641357422,218182112
1580,18.696979522705078,96.430885314941406,228899968
4987,17.39579963684082,96.204353332519531,855311168
4096,18.074348449707031,95.078468322753906,277001344
3606,19.834751129150391,94.918983459472656,286049856
2402,16.500429153442383,97.65576171875,529919584
4532,20.143163681030273,96.503196716308594,1037897408
3706,22.565528869628906,96.828155517578125,286697120
4661,28.687747955322266,95.359710693359375,2512547584
676,29.404769897460938,94.097724914550781,3245087232
2488,30.332109451293945,70.719650268554688,4821842432
4303,31.502765655517578,69.854263305664062,660392064
871,28.705764770507812,71.776145935058594,2818297344
2306,28.540428161621094,69.551460266113281,3964925952
940,30.39430046081543,68.151329040527344,818529536
854,24.933877944946289,70.907455444335938,3694695168
4522,27.398763656616211,71.1402587890625,1940734464
2636,26.598110198974609,69.924446105957031,1408251904
2148,26.726400375366211,72.445930480957031,5198842368
4898,25.542770385742188,72.983428955078125,6331794432
3366,25.387975692749023,68.781547546386719,5308916736
1942,24.253747940063477,73.33197021484375,11130658816
2570,22.977748870849609,71.147567749023438,12750230528
2825,23.236307144165039,68.996673583984375,4778107904
3515,29.057931900024414,87.39337158203125,3044817152
1111,28.056032180786133,85.751876831054688,2785528832
2472,27.257223129272461,87.667594909667969,4218622464
1454,23.803936004638672,81.243400573730469,5079973888
45,25.446313858032227,93.005775451660156,3691580416
4282,25.250225067138672,94.870391845703125,1510698368
4057,24.015537261962891,93.100624084472656,2136712960
4686,26.807685852050781,92.699226379394531,2055211264
2129,26.014423370361328,90.834266662597656,6033257472
2219,26.637910842895508,94.783363342285156,10894494720
2222,23.901700973510742,91.273788452148438,8624436224
208,14.739824295043945,74.351234436035156,3417004800
738,12.391452789306641,79.423484802246094,33442562048
2457,11.848999977111816,77.565093994140625,27324870656
4547,14.127396583557129,76.278945922851562,6276917248
1523,12.716714859008789,75.855911254882812,10821264384
2071,17.095962524414062,82.268814086914062,9005361152
3073,6.9721660614013672,81.775154113769531,717803584
3789,7.8447442054748535,79.961029052734375,2753947648
1272,6.2763571739196777,80.244827270507812,3358453760
10,8.955108642578125,80.967857360839844,714383168
83,5.4830508232116699,95.358566284179688,136239056
4176,2.4464199542999268,96.44012451171875,11517462
1420,-1.7994140386581421,103.47486114501953,3426722560
53,28.311332702636719,48.416023254394531,16448565248
2304,28.065240859985352,46.186641693115234,3617070592
4265,27.174999237060547,47.504596710205078,1773498240
2843,29.907077789306641,47.430503845214844,35434360832
4561,27.182884216308594,49.219898223876953,10834435072
3285,30.230142593383789,49.252964019775391,13336467456
2702,28.718093872070312,51.120826721191406,3579419136
2462,23.869113922119141,47.0433349609375,15711114240
1040,25.70020866394043,46.573932647705078,11628086272
3387,24.39085578918457,45.331703186035156,5853654016
4545,24.614921569824219,48.261142730712891,3893859840
1137,22.071720123291016,45.916637420654297,2475627264
2681,21.886697769165039,47.842197418212891,769615104
518,23.341863632202148,49.295852661132812,1757217408
4641,10.03547477722168,48.671901702880859,0
20,9.7675151824951172,45.737117767333984,0
1843,10.998088836669922,47.683891296386719,0
493,41.793895721435547,2.9406449794769287,24040818688
4562,2.0053699016571045,37.936470031738281,257540032
3732,3.5901110172271729,38.033958435058594,261988688
3066,-0.12779699265956879,33.668300628662109,193590592
596,19.933742523193359,42.194049835205078,11241903104
1838,21.847358703613281,43.522354125976562,1199055232
367,24.157636642456055,43.616165161132812,3797427968
3793,23.015663146972656,44.661331176757812,1647403008
3970,25.362968444824219,42.718616485595703,2807611136
1056,22.433277130126953,40.292022705078125,3591351808
2196,20.361307144165039,40.103759765625,4588009472
4442,21.632749557495117,39.109889984130859,16498683904
3362,21.426609039306641,41.615974426269531,2313987072
3901,22.920364379882812,42.440608978271484,1017038400
3404,17.743852615356445,45.865158081054688,441024064
4691,18.947443008422852,45.316310882568359,552262528
2241,20.202009201049805,44.710002899169922,3014169856
4836,18.994731903076172,41.259986877441406,5038494720
2167,15.004452705383301,38.253330230712891,112542288
4232,7.914574146270752,32.5166015625,11610943
3416,7.158379077911377,34.052417755126953,99860064
1499,6.4728751182556152,32.374782562255859,0
4237,5.3428587913513184,31.544261932373047,0
951,4.2480378150939941,24.254781723022461,103490992
2829,4.7200698852539062,26.446159362792969,107722384
753,4.4020471572875977,16.951745986938477,24538284
300,-10.496278762817383,27.936332702636719,92429456
4976,-7.0880060195922852,32.442169189453125,235149856
1578,-6.2368807792663574,33.413166046142578,255817408
2590,-5.7937450408935547,31.126960754394531,310923584
4315,-5.0202231407165527,32.751857757568359,277955648
3078,-0.48553898930549622,30.133037567138672,41734592
3628,-4.456517219543457,30.000396728515625,195548048
40,-4.1547517776489258,28.497104644775391,109016416
2676,-2.325300931930542,27.897968292236328,122974496
953,-0.53156799077987671,28.329597473144531,114498976
3763,-13.16462516784668,34.985504150390625,224095472
4046,-13.78901481628418,36.788276672363281,264675808
4812,-10.882600784301758,37.313732147216797,250939616
2041,-9.0289430618286133,39.256988525390625,253995264
595,-11.251860618591309,38.960651397705078,309229056
1438,-12.195469856262207,36.489734649658203,298631680
2670,-13.04491138458252,38.813091278076172,327591424
1915,-12.372577667236328,26.321035385131836,370736320
4416,-13.716817855834961,26.096565246582031,241029152
3384,-15.724592208862305,28.034782409667969,1049030528
2188,-15.585420608520508,25.937795639038086,294102176
1676,-12.696124076843262,33.52655029296875,120468584
3023,-8.9599514007568359,35.097446441650391,321871104
3635,-7.9923667907714844,33.84991455078125,280583168
185,-10.536927223205566,34.489326477050781,138698048
870,-7.3536310195922852,35.691532135009766,366498528
3692,-10.615738868713379,36.028121948242188,255044864
1476,-9.4428777694702148,37.141067504882812,328573376
700,-14.58818531036377,35.468837738037109,114694016
4883,7.2901687622070312,4.4531779289245605,420441344
1615,9.4564733505249023,3.8688559532165527,223925536
228,7.224790096282959,2.9435210227966309,3474874880
1643,6.2839269638061523,5.2509870529174805,2387196672
3935,6.7002468109130859,7.070375919342041,419767936
3860,5.4819459915161133,8.879878044128418,311999808
3301,7.2934489250183105,10.990996360778809,242966880
1082,5.749290943145752,10.337286949157715,352607424
1183,8.1988191604614258,-7.698728084564209,354903264
2118,8.2886190414428711,-5.6362600326538086,656624384
855,9.7813043594360352,-4.031336784362793,274346560
318,11.949666976928711,-1.3241660594940186,23093364
4829,10.432360649108887,3.0153141021728516,1532404480
907,8.7687673568725586,-0.19800899922847748,851424128
2280,10.058994293212891,-2.0552430152893066,510874240
2299,10.744070053100586,0.24942100048065186,2270611200
4255,7.8435168266296387,0.91159898042678833,1519815168
2202,8.9079093933105469,1.8243499994277954,2279200000
4094,-4.5544838905334473,20.17570686340332,87505056
3634,-4.1527581214904785,13.455146789550781,387619776
2112,-4.4235701560974121,11.947328567504883,1966287360
4421,-9.4954710006713867,13.184894561767578,866797568
2034,-7.8062100410461426,13.114974021911621,97724392
232,-13.331915855407715,12.920796394348145,199779424
655,-3.0344760417938232,10.376975059509277,568020416
4026,-6.6459240913391113,22.439430236816406,86160712
460,-7.678523063659668,23.731691360473633,108987632
3257,-9.5401754379272461,23.278894424438477,87571712
4794,0.13060300052165985,10.696797370910645,408114528
1035,1.0072760581970215,12.725963592529297,515147584
1186,30.917415618896484,41.564277648925781,1709715456
2602,29.433523178100586,31.426168441772461,32340893696
2787,60.561496734619141,41.701160430908203,1386148992
3717,67.83282470703125,39.889942169189453,252972528
3546,66.172538757324219,43.074176788330078,473673440
1736,80.570388793945312,46.030403137207031,0
1519,68.791191101074219,36.720916748046875,298028608
297,62.22442626953125,39.815971374511719,1568748416
2058,64.291648864746094,40.368434906005859,2897962752
4867,37.380516052246094,50.153114318847656,2487485952
4597,39.522598266601562,48.219181060791016,3043347968
591,42.688133239746094,47.537448883056641,1734546176
2793,40.633991241455078,47.270961761474609,3949588480
3906,25.963134765625,62.806983947753906,628372608
143,27.269283294677734,61.1654052734375,1107289472
2067,25.196266174316406,61.308547973632812,887158848
2226,27.367965698242188,63.447795867919922,974694912
894,25.557613372802734,64.371223449707031,439530816
4840,29.894813537597656,61.110561370849609,979585152
3483,31.716115951538086,59.604415893554688,614429184
1022,30.155044555664062,59.527198791503906,552699904
2490,28.942209243774414,62.102359771728516,582915328
4875,28.464153289794922,60.640830993652344,583088000
4044,50.761566162109375,63.559734344482422,446998848
998,55.171581268310547,66.593254089355469,2097020416
2108,44.866550445556641,74.277969360351562,509380544
3481,40.397716522216797,65.882949829101562,3702729216
2929,38.552726745605469,64.146888732910156,9502531584
1104,40.056827545166016,63.076679229736328,1860178688
2170,39.100177764892578,56.844478607177734,458917856
4714,38.631690979003906,55.276756286621094,626051968
4637,46.363670349121094,62.25762939453125,601988544
4553,48.622127532958984,60.175140380859375,414121472
570,47.373214721679688,60.932842254638672,391538688
3072,48.907215118408203,62.155143737792969,495121952
4210,43.321895599365234,63.499595642089844,745754048
1892,45.075374603271484,61.841327667236328,445744480
412,42.884769439697266,61.670680999755859,915189120
3407,41.696765899658203,63.199928283691406,1542339968
2912,78.698066711425781,26.815420150756836,0
221,78.315208435058594,18.380226135253906,0
4928,53.283824920654297,54.842014312744141,3370048000
1260,50.746829986572266,61.288818359375,623892352
203,50.857078552246094,56.744300842285156,1850236288
1813,48.747344970703125,57.960781097412109,5687518208
3688,50.041648864746094,59.185298919677734,1114728192
1931,53.019351959228516,56.95263671875,3154556928
4233,51.182170867919922,54.579433441162109,4573871616
306,73.794425964355469,54.640632629394531,270490816
1857,75.781280517578125,58.969329833984375,242726000
1426,71.220954895019531,67.003875732421875,1083446528
616,76.266876220703125,67.930625915527344,0
843,75.382682800292969,81.637786865234375,73665304
2721,72.926658630371094,79.225387573242188,177005984
165,62.934364318847656,83.614456176757812,577077568
2863,64.013694763183594,80.421913146972656,7738043904
3467,61.414970397949219,82.6260986328125,635560896
1353,60.332992553710938,84.951919555664062,553970816
4256,31.602670669555664,63.695686340332031,0
769,29.313398361206055,64.591545104980469,607652544
1581,30.824253082275391,62.253498077392578,820251200
2195,31.189769744873047,65.421905517578125,0
3420,35.972148895263672,82.232620239257812,2756407040
475,35.824878692626953,84.228569030761719,3402354432
1078,36.956306457519531,80.65118408203125,6777379840
2371,37.941890716552734,82.884811401367188,3749329920
4537,30.382009506225586,89.719680786132812,2389669632
497,29.075761795043945,89.184089660644531,3212724992
4849,28.767793655395508,90.609527587890625,3208434432
1765,42.487411499023438,89.313232421875,7837985792
3303,29.876771926879883,85.87493896484375,3169041152
298,26.218589782714844,74.641242980957031,8213921792
1777,30.502634048461914,73.409408569335938,14411456512
745,25.285543441772461,78.717948913574219,6813381120
3597,34.861927032470703,59.326168060302734,2020582784
685,33.327846527099609,59.239128112792969,1518252928
4900,37.628875732421875,60.399974822998047,451810080
2253,36.349826812744141,60.325511932373047,5037290496
690,37.069576263427734,62.848911285400391,880871552
3386,38.598892211914062,62.099044799804688,939055232
1567,38.8857421875,60.105323791503906,219324768
4758,38.309932708740234,58.580215454101562,1766857088
111,37.108314514160156,57.956844329833984,3085806336
4700,34.61224365234375,69.725875854492188,2494552.25
667,35.306217193603516,68.367340087890625,0
1533,37.562953948974609,69.660682678222656,2354989312
3193,36.238857269287109,71.030906677246094,199710720
4806,33.564235687255859,72.268272399902344,6297029632
3412,33.285804748535156,70.242385864257812,948338880
34,32.093147277832031,71.493965148925781,2811525120
1520,34.587543487548828,71.316352844238281,2416366848
2446,32.807449340820312,73.611625671386719,9734367232
3757,35.185337066650391,72.992301940917969,1052703360
246,44.868427276611328,89.247398376464844,7061718016
507,49.355499267578125,86.615272521972656,920584128
1356,47.589679718017578,89.641410827636719,3327389952
3973,59.613353729248047,96.727821350097656,549282240
671,58.25799560546875,97.731712341308594,1487633664
3532,61.752712249755859,86.246566772460938,645433344
2905,63.391700744628906,87.847152709960938,644432064
4077,51.775566101074219,81.642890930175781,1175375616
1569,50.275810241699219,81.241561889648438,1532394752
2899,49.994930267333984,84.139854431152344,963433536
3667,54.366355895996094,80.79437255859375,1133002496
531,52.929885864257812,79.753280639648438,1326886528
3307,53.125728607177734,82.416481018066406,1509919488
3374,53.885208129882812,77.601493835449219,989996160
4270,-44.586532592773438,-73.7216796875,265458688
151,-45.965885162353516,-74.472457885742188,289601728
472,-50.889778137207031,-73.708938598632812,459360384
2124,-8.4515581130981445,114.25058746337891,1316343552
146,-8.216526985168457,112.20160675048828,3311730944
2417,-3.89286208152771,114.96086883544922,1212422144
1884,-10.113389015197754,123.77516174316406,285546688
405,-8.6248025894165039,125.70866394042969,50724320
1779,-8.4165725708007812,118.79579925537109,166075168
2939,-8.5304994583129883,120.96885681152344,215181024
1978,-5.2762589454650879,122.86367034912109,171198560
1195,-8.1129865646362305,122.8505859375,43941824
3183,-0.92451798915863037,123.27133941650391,99592608
895,0.44195300340652466,124.18073272705078,201832448
3188,0.88367897272109985,122.600341796875,318513120
1961,-1.3568689823150635,121.48171997070312,343559840
2045,3.46663498878479,116.63070678710938,657085824
153,5.6398649215698242,118.21164703369141,812571904
4450,4.7044892311096191,117.18564605712891,1459508224
1980,15.824854850769043,99.51629638671875,3582144000
429,15.255581855773926,101.64756774902344,7302115328
890,7.4416418075561523,99.846405029296875,5290828800
3534,5.3600077629089355,100.20578765869141,11996043264
3449,13.673542022705078,101.12802124023438,36812759040
2414,12.694741249084473,99.7955322265625,4059640832
4755,12.615974426269531,103.51798248291016,759627392
1316,12.493495941162109,102.19248962402344,2013375616
2719,13.941164970397949,103.45525360107422,2404478208
1257,-35.961666107177734,137.09881591796875,125170800
3273,-35.738517761230469,139.11843872070312,2161737728
1029,-22.022556304931641,114.74942016601562,589665216
2436,-27.070026397705078,114.14993286132812,429157696
1366,-32.607315063476562,116.23245239257812,7423585280
2273,-33.293571472167969,119.10713958740234,1073954560
4150,-31.968717575073242,118.07196807861328,902417280
256,-10.165934562683105,149.35409545898438,0
2142,-4.8213090896606445,152.15419006347656,0
4018,-12.206596374511719,135.57162475585938,609490816
571,-8.1785516738891602,137.9666748046875,197692416
4339,39.650928497314453,114.49274444580078,19077812224
1375,38.22869873046875,113.83939361572266,42510680064
2752,38.203605651855469,116.15007781982422,59176640512
250,40.109973907470703,116.31085968017578,117907267584
1910,40.344650268554688,112.93791961669922,37270540288
1437,42.249839782714844,114.34814453125,8052702720
2993,44.130348205566406,98.859779357910156,105366288
4924,45.225509643554688,97.438209533691406,92064992
771,42.900875091552734,100.54460144042969,1011099904
4930,41.655059814453125,101.24501800537109,2434511872
569,45.753086090087891,103.7095947265625,127659968
3011,45.295433044433594,106.39906311035156,142466800
3127,44.896442413330078,101.69061279296875,107954256
4933,43.604656219482422,102.00273132324219,78446528
2796,43.511569976806641,93.777839660644531,8538462208
3320,43.77032470703125,90.874168395996094,10948878336
1652,45.055255889892578,92.598091125488281,1630796544
1785,42.250225067138672,95.564208984375,3592552960
588,44.539653778076172,95.921211242675781,826974336
2920,46.822677612304688,101.49156951904297,108993136
1282,45.829761505126953,99.458633422851562,105298048
329,41.452499389648438,105.23028564453125,2533251328
3689,42.80499267578125,106.23908996582031,533329376
2033,41.687297821044922,108.02700805664062,6591789568
1856,43.563629150390625,104.19818115234375,133910792
3799,42.444206237792969,102.84101867675781,599088256
2239,40.960403442382812,102.66730499267578,2978888960
4789,36.961292266845703,108.94654083251953,23239454720
3875,38.251476287841797,109.08180236816406,12909273088
1566,39.81951904296875,109.2938232421875,38214553600
3403,39.977371215820312,106.67699432373047,18181353472
3195,39.624088287353516,104.09700012207031,3533134336
3432,38.973354339599609,99.326866149902344,9587116032
696,38.677776336669922,101.66832733154297,7219624960
1796,40.588470458984375,100.09304046630859,3504809472
4631,41.172275543212891,98.523643493652344,3544040704
1596,44.446392059326172,112.79031372070312,2334868736
4151,43.687267303466797,114.79196166992188,3358892032
4326,42.856922149658203,112.66506195068359,4450029568
2657,43.969310760498047,110.36677551269531,270099776
1614,47.196811676025391,117.14830017089844,1375598464
4813,45.902889251708984,115.98613739013672,917512576
3691,64.888198852539062,117.85414886474609,663055360
192,63.405609130859375,118.96566772460938,744259520
1363,70.70184326171875,116.08102416992188,591484672
3004,69.008682250976562,117.84801483154297,588219392
849,10.18035888671875,123.07540130615234,4450819072
1380,7.254364013671875,121.97196960449219,483375296
51,13.546698570251465,124.18795013427734,563984960
3593,12.072114944458008,123.74224853515625,293884736
1727,16.424873352050781,122.16761779785156,744417920
1475,31.04206657409668,91.074951171875,2444101120
3002,31.659540176391602,89.228034973144531,3242752000
3239,35.039276123046875,88.544166564941406,3320051200
2316,33.598190307617188,90.356864929199219,3047856128
1400,36.706291198730469,87.297447204589844,2863463168
3391,37.367774963378906,85.498985290527344,3271699456
2594,36.673549652099609,99.855728149414062,4670880768
1526,31.704750061035156,111.46736907958984,18605678592
3822,33.482711791992188,112.17860412597656,22418063360
2619,33.348293304443359,110.40912628173828,11575762944
1161,30.234071731567383,113.81375122070312,44842774528
3656,31.709314346313477,113.37542724609375,12802618368
2645,31.602788925170898,115.27600860595703,8860758016
4388,28.882841110229492,113.57351684570312,20641134592
466,24.275552749633789,121.57479095458984,0
4693,37.548374176025391,102.51472473144531,4900416512
1653,36.225341796875,102.05911254882812,14845373440
4828,34.110801696777344,105.04500579833984,6351094272
3203,48.505592346191406,105.10725402832031,148207056
1331,47.377765655517578,106.87353515625,321449792
4082,47.172325134277344,104.33998107910156,105438416
1401,48.481899261474609,102.50310516357422,119223888
4956,30.197002410888672,115.28840637207031,17327554560
939,30.890354156494141,117.21799468994141,22981091328
3084,53.846027374267578,156.31959533691406,471970016
664,53.757667541503906,159.14152526855469,1110449152
3672,56.945362091064453,156.80587768554688,414540352
1320,55.558101654052734,155.607666015625,283711616
2218,52.160831451416016,157.16047668457031,459924000
4273,50.092029571533203,140.05001831054688,391358720
3879,47.745536804199219,138.26502990722656,545128256
1816,48.596210479736328,140.12965393066406,303144288
4880,51.531558990478516,140.58206176757812,284415936
105,50.65679931640625,142.07247924804688,418377280
390,37.172813415527344,122.48112487792969,14035890176
3780,32.963275909423828,129.07389831542969,7358044160
2610,33.831489562988281,130.53077697753906,66607476736
469,33.513561248779297,126.60250854492188,168668576
760,31.981489181518555,130.56846618652344,33576009728
4406,40.653667449951172,124.96121215820312,6220224512
3626,41.530406951904297,123.57588958740234,65514471424
1249,40.030731201171875,123.17798614501953,22282172416
99,42.131515502929688,125.66144561767578,14163636224
4027,41.012798309326172,126.88484191894531,1697066752
2544,11.827645301818848,-3.2049911022186279,5232507
4821,25.115362167358398,-10.453783988952637,0
2907,24.320602416992188,-11.84498405456543,0
889,20.85786247253418,-13.25844669342041,0
3299,20.397964477539062,-15.018983840942383,0
1091,19.205387115478516,-16.174722671508789,0
4062,6.4797630310058594,-10.396513938903809,0
4225,7.1883177757263184,-11.800225257873535,0
1752,7.9004287719726562,-10.582002639770508,0
3719,7.0636968612670898,-8.7620143890380859,70998096
556,5.6195011138916016,-9.1948471069335938,0
4996,4.663200855255127,-8.3630485534667969,0
1395,-2.1836609840393066,-67.546592712402344,900878912
4156,-11.829728126525879,-69.164947509765625,156842240
1799,0.87666499614715576,-50.583873748779297,984566080
217,-12.841570854187012,-38.379238128662109,6483840000
3824,-13.827960014343262,-39.517253875732422,1728025600
1291,-15.561983108520508,-39.085338592529297,2059816448
638,-9.540924072265625,-35.921787261962891,6407748608
1532,40.509357452392578,-8.6815214157104492,21857044480
3247,37.864200592041016,-0.7953220009803772,29075683328
3425,36.479446411132812,1.7007410526275635,1023080832
510,37.006900787353516,-2.5268929004669189,10572618752
1235,43.327720642089844,-0.39041000604629517,16415694848
4646,42.505668640136719,1.4425649642944336,24429797376
2468,41.44525146484375,-0.25188499689102173,16832580608
1045,39.569187164306641,-0.34435901045799255,24640819200
4897,33.260303497314453,-84.882484436035156,55275737088
1878,33.806007385253906,-83.239044189453125,48138911744
26,34.257678985595703,-85.844223022460938,36600020992
1646,61.465847015380859,-112.01184844970703,867043840
1262,63.662345886230469,-114.21640777587891,949454208
3113,39.679706573486328,-123.35427093505859,3047598848
949,38.056037902832031,-122.90048217773438,30106255360
1152,60.544517517089844,-145.11235046386719,1107921536
2588,62.3724365234375,-144.21917724609375,1125208448
3333,63.4176025390625,-147.76858520507812,4499627008
2113,61.632312774658203,-148.704345703125,9412063232
4139,59.881233215332031,-147.63510131835938,177442560
4481,61.272724151611328,-142.53804016113281,991445504
2388,60.235923767089844,-140.76470947265625,702651840
4118,-37.213291168212891,-73.605873107910156,983869568
12,-36.310585021972656,-72.234481811523438,2763598080
1502,-38.712974548339844,-73.159317016601562,2092790656
2725,-45.543163299560547,-71.988639831542969,633908032
704,-13.813247680664062,-76.182121276855469,293442176
4116,-16.171186447143555,-73.612213134765625,72968856
4011,-19.418376922607422,-70.034507751464844,1025896640
89,-22.773828506469727,-70.086357116699219,1778937600
2122,-15.400505065917969,-74.8543701171875,71522016
1983,-17.237266540527344,-71.240653991699219,441662208
4889,-14.128989219665527,-74.70367431640625,111316888
2293,-30.976707458496094,-51.846176147460938,3458252800
4515,-33.221778869628906,-54.203582763671875,546738752
1568,64.920555114746094,-83.206871032714844,280646624
3968,63.648128509521484,-81.595848083496094,140472960
1019,62.256767272949219,-83.488670349121094,94075776
3499,63.686962127685547,-85.731124877929688,277450368
600,67.907936096191406,-82.220497131347656,441338496
4182,66.43798828125,-83.454780578613281,338510208
4953,65.391487121582031,-86.019088745117188,223320768
4131,52.406772613525391,-101.65672302246094,1725761024
2130,53.339279174804688,-99.534698486328125,1043162624
3249,54.545341491699219,-101.92153167724609,1459336192
1254,51.314796447753906,-99.92559814453125,1758106624
2106,50.699520111083984,-103.330322265625,6078831616
2777,49.571369171142578,-100.34442138671875,5740032000
1032,48.676765441894531,-102.81537628173828,38764425216
43,46.971809387207031,-106.72872161865234,1285506816
3544,59.80072021484375,-118.86158752441406,1175896320
3218,57.770782470703125,-114.07273864746094,1026784000
1598,58.568378448486328,-116.92448425292969,1463785984
3149,60.393283843994141,-114.73419189453125,1067075072
495,43.462055206298828,-98.426841735839844,3536927744
3292,44.300502777099609,-96.446174621582031,11812421632
4961,47.231517791748047,-93.590530395507812,5388211712
3761,49.786258697509766,-92.529273986816406,1352381440
1101,45.874534606933594,-95.673057556152344,9912690688
2729,56.764114379882812,-92.514617919921875,803906304
1423,55.289291381835938,-94.306800842285156,1005693312
4108,58.392204284667969,-93.072341918945312,290986816
1655,53.457763671875,-91.576217651367188,1015779712
668,55.530471801757812,-89.57806396484375,747067776
4427,56.877784729003906,-89.248527526855469,332713248
2391,50.42083740234375,-86.806777954101562,1089096192
750,50.363880157470703,-83.703338623046875,1249386624
1947,48.527286529541016,-81.971969604492188,2077117440
1697,51.878406524658203,-80.8648681640625,478195616
3076,50.209766387939453,-81.016563415527344,765873280
3944,48.683246612548828,-79.663688659667969,2670765056
544,64.000770568847656,-77.756065368652344,262759456
4262,62.013694763183594,-79.946517944335938,62065408
